tiles [
0;g6739;10.187500,8.729801;0.000000;0
0;g6739;11.656250,9.386051;0.000000;0
0;g6739;13.125000,10.011051;0.000000;0
0;g6739;14.656250,10.729801;0.000000;0
0;g6739;16.156250,11.417301;0.000000;0
0;g6739;17.718750,12.167301;0.000000;0
0;g6739;19.281250,12.886051;0.000000;0
0;g6739;20.656250,13.511051;0.000000;0
0;g6739;22.218750,14.229801;0.000000;0
0;g6739;23.687500,14.917301;0.000000;0
0;g6739;23.781250,14.636051;0.000000;0
0;g6739;22.562500,14.167301;0.000000;0
0;g6739;21.218750,13.604801;0.000000;0
0;g6739;20.093750,13.136051;0.000000;0
0;g6739;18.875000,12.636051;0.000000;0
0;g6739;17.312500,11.886051;0.000000;0
0;g6739;15.500000,10.948551;0.000000;0
0;g6739;16.593750,11.511051;0.000000;0
0;g6739;14.250000,10.292301;0.000000;0
0;g6739;12.875000,9.667301;0.000000;0
0;g6739;11.562500,9.104801;0.000000;0
0;g6739;9.937500,8.479801;0.000000;0
0;g6739;8.093750,7.792301;0.000000;0
0;g6739;6.687500,7.167301;0.000000;0
0;g6739;7.062500,7.042301;0.000000;0
0;g6739;8.343750,7.511051;0.000000;0
0;g6739;9.562500,7.979801;0.000000;0
0;g6739;11.000000,8.573551;0.000000;0
0;g6739;12.468750,9.386051;0.000000;0
0;g6739;13.906250,9.854801;0.000000;0
0;g6739;15.562500,10.511051;0.000000;0
0;g6739;16.968750,11.448551;0.000000;0
0;g6739;18.218750,11.886051;0.000000;0
0;g6739;19.593750,12.636051;0.000000;0
0;g6739;21.218750,13.167301;0.000000;0
0;g6739;22.375000,13.698551;0.000000;0
0;g6739;23.406250,14.042301;0.000000;0
0;g6739;6.437500,6.792301;0.000000;0
0;g6632;6.312500,6.761051;0.000000;1
0;g6632;7.500000,7.323551;0.000000;1
0;g6632;12.187500,9.136051;0.000000;1
0;g6632;12.875000,9.511051;0.000000;1
0;g6632;13.937500,9.761051;0.000000;1
0;g6632;16.750000,11.261051;0.000000;1
0;g6632;17.718750,11.636051;0.000000;1
0;g6632;20.218750,12.948551;0.000000;1
0;g6632;21.187500,13.292301;0.000000;1
0;g6632;23.906250,14.417301;0.000000;1
0;g6760;79.468750,14.636051;0.000000;1
0;g6760;80.656250,14.667301;0.000000;1
0;g6760;81.906250,14.636051;0.000000;1
0;g6760;83.000000,14.604801;0.000000;1
0;g6760;84.187500,14.604801;0.000000;1
0;g6760;85.406250,14.542301;0.000000;1
0;g6760;86.531250,14.542301;0.000000;1
0;g6760;87.593750,14.448551;0.000000;1
0;g6760;88.843750,14.448551;0.000000;1
0;g6760;90.093750,14.386051;0.000000;1
0;g6760;91.156250,14.386051;0.000000;1
0;g6760;92.625000,14.511051;0.000000;1
0;g6760;93.500000,14.448551;0.000000;1
0;g6760;94.375000,14.448551;0.000000;1
0;g6760;95.593750,14.573551;0.000000;1
0;g6760;96.750000,14.386051;0.000000;1
0;g6760;97.750000,14.479801;0.000000;1
0;g6760;98.843750,14.354801;0.000000;1
0;g6760;99.500000,14.511051;0.000000;1
0;g6590;80.687500,15.011051;0.000000;1
0;g6590;82.687500,14.948551;0.000000;1
0;g6590;84.843750,15.073551;0.000000;1
0;g6739;99.312500,14.542301;0.000000;1
0;g6739;97.906250,14.479801;0.000000;0
0;g6739;98.875000,14.448551;0.000000;0
0;g6739;96.406250,14.511051;0.000000;1
0;g6739;96.187500,14.479801;0.000000;0
0;g6590;98.906250,14.729801;0.000000;0
0;g6590;98.000000,14.573551;0.000000;0
0;g6590;96.625000,14.698551;0.000000;0
0;g6590;95.625000,14.667301;0.000000;0
0;g6590;94.500000,14.823551;0.000000;0
0;g6590;93.406250,15.198551;0.000000;0
0;g6590;92.031250,14.698551;0.000000;0
0;g6590;91.031250,14.917301;0.000000;0
0;g6590;89.875000,14.667301;0.000000;0
0;g6590;89.156250,14.948551;0.000000;0
0;g6590;88.031250,15.042301;0.000000;0
0;g6590;87.437500,14.667301;0.000000;0
0;g6590;86.625000,14.917301;0.000000;0
0;g6590;91.062500,14.792301;0.000000;0
0;g6590;85.218750,14.979801;0.000000;0
0;g6739;-32.781250,-8.813497;-0.100000;1
0;g6739;-34.187500,-8.125997;-0.100000;1
0;g6739;-36.500000,-6.938497;-0.100000;1
0;g6739;-37.343750,-6.907247;-0.100000;1
0;g6739;-36.031250,-7.625997;-0.100000;1
0;g6739;-34.625000,-8.407247;-0.100000;1
0;g6739;-33.250000,-9.000997;-0.100000;1
0;g6739;-32.218750,-9.594747;-0.100000;1
0;g6739;-32.031250,-10.157247;-0.100000;1
0;g6739;-33.718750,-9.469747;-0.100000;1
0;g6739;-35.718750,-8.438497;-0.100000;1
0;g6739;-38.125000,-7.157247;-0.100000;1
0;g6739;4.500000,6.530254;0.300000;1
0;g6590;5.125000,6.717754;0.000000;1
0;g6548;80.312500,-5.907246;0.000000;0
0;g6548;81.406250,-5.969746;0.000000;0
0;g6548;82.500000,-5.782246;0.000000;0
0;g6548;80.468750,-24.844746;0.000000;0
0;g6548;81.656250,-24.782246;0.000000;0
0;g6548;82.781250,-24.782246;0.000000;0
0;g6760;80.000000,-24.719746;0.000000;0
0;g6760;81.093750,-24.844746;0.000000;0
0;g6760;82.218750,-24.875996;0.000000;0
0;g6760;80.687500,-5.969746;0.000000;0
0;g6760;81.687500,-6.000996;0.000000;0
0;g6548;80.531250,-6.157246;0.000000;0
0;g6548;81.750000,-6.250996;0.000000;0
0;g6655;22.562500,11.749004;0.000000;0
0;g6676;18.750000,8.436504;0.000000;0
0;g6676;20.093750,10.342754;0.000000;0
0;g6676;5.281250,4.436504;0.000000;1
0;g6676;7.843750,2.967754;0.000000;1
0;g6760;3.312500,-8.407246;-3.199999;1
0;g6760;2.187500,-8.313496;-3.199999;1
0;g6676;-55.156250,-4.688496;0.000000;1
0;g6676;-52.937500,-3.625996;0.000000;1
0;g6676;-49.312500,-3.969746;0.000000;1
0;g6676;-67.187500,2.936504;0.000000;1
0;g6676;-76.062500,1.905254;0.000000;1
0;g6655;-84.687500,2.092754;0.000000;0
0;g6760;8.156250,4.999004;0.000000;1
0;g6760;15.343750,8.561504;0.100000;1
0;g6760;22.593750,10.749004;0.000000;0
]
