tiles [
0;g10771;-87.026001,3.629961;0.000000;0
0;g6801;-85.420509,3.629961;0.000000;0
0;g6801;-83.782196,3.629961;0.000000;1
0;g10760;-82.697128,3.629961;0.000000;1
0;g10776;-81.862900,3.810806;0.000000;0
0;g10780;-80.541069,4.225737;0.000000;0
0;g10780;-79.320366,4.768271;0.000000;0
0;g10786;-78.066841,5.192920;0.000000;0
0;g10786;-77.184731,5.192920;0.000000;1
0;g10780;-68.017265,5.370750;0.000000;0
0;g10786;-66.715179,5.804778;0.000000;0
0;g10771;-65.925400,6.119593;0.000000;0
0;g6569;-64.831650,4.588343;0.000000;1
0;g10776;-69.335213,5.021032;0.000000;0
0;g10776;-75.796646,4.889166;0.000000;1
0;g10760;-74.817070,4.663110;0.000000;0
0;g6801;-72.952110,4.663110;0.000000;0
0;g6801;-71.407394,4.663110;0.000000;0
0;g10760;-70.126411,4.681948;0.000000;1
3;ground3;-21.973373,-8.971179;0.000000;0
0;g10771;-59.375000,-2.116948;0.000000;0
0;g6801;-57.906250,-2.116948;0.000000;0
0;g6801;-56.406250,-2.116948;0.000000;0
0;g6801;-54.906250,-2.116948;0.000000;0
0;g6801;-53.406250,-2.116948;0.000000;0
0;g6801;-51.906250,-2.116948;0.000000;0
0;g6801;-50.656250,-2.116948;0.000000;0
0;g6801;-49.156250,-2.116948;0.000000;0
0;g10760;-47.866322,-2.097718;0.000000;1
0;g10790;-47.017361,-2.337301;0.000000;0
0;g6821;-45.715279,-2.879835;0.000000;0
0;g6821;-44.152779,-3.682787;0.000000;0
0;g6821;-42.590279,-4.485738;0.000000;0
0;g6821;-41.063370,-5.291294;0.000000;0
0;g6821;-39.497395,-6.075148;0.000000;0
0;g6821;-37.932289,-6.878099;0.000000;0
0;g6821;-36.391491,-7.681051;0.000000;0
0;g6821;-34.892361,-8.442335;0.000000;0
0;g6821;-33.414063,-9.203620;0.000000;0
0;g6821;-31.916668,-9.963169;0.000000;0
0;g6821;-30.391493,-10.747890;0.000000;0
0;g10800;-28.780382,-11.333828;0.000000;0
0;g10804;-8.995770,-9.148836;0.000000;0
0;g6569;2.795498,4.968901;0.000000;0
0;g6590;2.824932,8.530462;0.000000;0
0;g10804;2.618891,6.322883;0.000000;0
0;g10776;6.359665,6.828511;0.000000;0
0;g10771;5.925637,6.629581;0.000000;1
0;g10771;4.189526,6.647666;0.000000;0
0;g10780;7.679832,7.190200;0.000000;0
0;g10780;8.913918,7.714651;0.000000;0
0;g10780;10.136286,8.279610;0.000000;0
0;g10780;11.366031,8.804060;0.000000;0
0;g10780;12.595776,9.346595;0.000000;0
0;g10780;13.825521,9.907214;0.000000;0
0;g10780;15.046875,10.502989;0.000000;0
0;g10780;16.294704,11.063608;0.000000;0
0;g10780;17.524450,11.660396;0.000000;0
0;g10780;18.752171,12.221015;0.000000;0
0;g10780;19.968172,12.797694;0.000000;0
0;g10780;21.216002,13.340229;0.000000;0
0;g10780;22.445747,13.900848;0.000000;0
0;g10780;23.675493,14.497637;0.000000;0
0;g10786;24.974800,14.944012;0.000000;0
0;g6569;29.410398,12.756874;0.000000;0
0;g10804;29.430840,13.921985;0.000000;0
0;g10804;34.995335,12.932999;0.000000;0
0;g10804;75.787033,12.167435;0.000000;0
0;g6569;68.410759,9.823655;0.000000;0
0;g10804;68.373154,11.139775;0.000000;0
0;g10851;-66.192566,5.215662;0.000000;1
0;g10851;-66.192566,4.492283;0.000000;1
0;g10851;-66.192566,3.768903;0.000000;1
0;g10851;-66.192566,3.045524;0.000000;1
0;g10851;-66.192566,2.322144;0.000000;1
0;g10851;-66.192566,1.598765;0.000000;1
0;g10851;-66.192566,0.794366;0.000000;1
0;g10851;-66.192566,0.070987;0.000000;1
0;g10851;-66.192566,-0.652393;0.000000;1
0;g10851;-66.192566,-1.375772;0.000000;1
0;g10851;-66.192566,-2.099152;0.000000;1
0;g10851;-66.192566,-2.822532;0.000000;1
0;g10851;-66.192566,-3.573689;0.000000;1
0;g10851;-66.192566,-4.297069;0.000000;1
0;g10851;-66.192566,-5.020449;0.000000;1
0;g10660;-65.324509,-5.418307;0.000000;1
0;g10660;-63.926651,-5.400223;0.000000;1
0;g10660;-62.571327,-5.382138;0.000000;1
0;g10660;-61.178822,-5.364054;0.000000;1
0;g10660;-59.793694,-5.345969;0.000000;1
0;g10660;-59.106480,-5.345969;0.000000;1
0;g10851;-58.885128,-3.183209;0.000000;1
0;g10851;-58.885128,-3.978926;0.000000;1
0;g10851;-58.885128,-4.648053;0.000000;1
0;g10851;-28.980906,-12.694927;0.000000;1
0;g10851;-28.962822,-13.447098;0.000000;1
0;g10851;-28.944736,-14.223719;0.000000;1
0;g10851;-28.962822,-14.947099;0.000000;1
0;g10851;-28.962822,-15.706647;0.000000;1
0;g10851;-28.998991,-16.392845;0.000000;1
0;g10851;-28.980906,-17.134310;0.000000;1
0;g10851;-28.980906,-17.821520;0.000000;1
0;g10851;-28.980906,-18.561972;0.000000;1
0;g10851;-28.980906,-19.339603;0.000000;1
0;g10851;-28.962822,-20.081068;0.000000;1
0;g10851;-28.962822,-20.833239;0.000000;1
0;g10851;-28.980906,-21.574703;0.000000;1
0;g6851;-28.303095,-21.719379;1.600000;1
0;g6851;-27.326532,-21.737463;1.600000;1
0;g6851;-26.404224,-21.719379;1.600000;1
0;g6851;-25.500000,-21.719379;1.600000;1
0;g6851;-24.559607,-21.719379;1.600000;1
0;g6851;-23.673466,-21.755548;1.600000;1
0;g10851;-22.891493,-21.521460;0.000000;1
0;g10851;-22.891493,-20.725742;0.000000;1
0;g10851;-22.909576,-19.984280;0.000000;1
0;g10851;-22.891493,-19.242815;0.000000;1
0;g10851;-22.891493,-18.502363;0.000000;1
0;g10851;-22.891493,-17.742815;0.000000;1
0;g10851;-22.909576,-16.947098;0.000000;1
0;g10851;-22.927662,-16.278984;0.000000;1
0;g10851;-22.909576,-15.844956;0.000000;1
0;g10660;-19.900896,-15.942758;0.000000;0
0;g10660;-18.508390,-15.978927;0.000000;0
0;g10660;-17.296730,-15.960842;0.000000;0
0;g10660;-16.591434,-15.960842;0.000000;0
0;g10660;-14.276620,-15.942758;0.000000;0
0;g10660;-12.829861,-15.942758;0.000000;0
0;g10660;-11.491609,-15.942758;0.000000;0
0;g10660;-10.099103,-15.978927;0.000000;0
0;g10771;78.625000,14.258053;0.000000;0
0;g6801;80.179832,14.293354;0.000000;0
0;g6801;81.771271,14.275270;0.000000;0
0;g6801;83.362701,14.257185;0.000000;0
0;g6801;84.971207,14.239100;0.000000;0
0;g6801;86.513741,14.239100;0.000000;0
0;g6801;88.037186,14.239100;0.000000;0
0;g6801;89.585068,14.221016;0.000000;0
0;g6801;91.132957,14.202931;0.000000;0
0;g6801;92.735100,14.184847;0.000000;0
0;g6801;94.361694,14.184847;0.000000;0
0;g6801;96.006363,14.148678;0.000000;0
0;g6801;97.585068,14.130593;0.000000;0
0;g6801;99.199936,14.112509;0.000000;0
0;g6676;-77.562500,4.881905;0.000000;0
0;g6676;-81.281250,3.288155;0.000000;0
0;g6676;-67.088402,5.085464;0.000000;0
0;g6676;-87.268227,-0.193182;0.000000;0
0;g6760;-97.092453,-0.675098;0.000000;0
0;g6697;-79.420288,2.916337;0.000000;0
0;g6548;-64.646698,-4.728338;0.000000;0
0;g10804;-21.875088,-15.278822;0.000000;0
0;g6833;-15.507327,-15.477668;0.000000;0
0;ground-detail;-21.025890,-17.511866;0.000000;0
0;ground-detail;-16.338390,-17.386866;0.000000;0
0;ground-detail;-18.744640,-20.449366;0.000000;0
0;ground-detail;-10.088390,-17.324366;0.000000;0
0;ground-detail;-13.182140,-19.074366;0.000000;0
0;ground-detail;-9.838390,-22.511866;0.000000;0
0;ground-detail;-14.588390,-22.918116;0.000000;0
0;ground-detail;-30.494640,-12.480616;0.000000;0
0;ground-detail;-36.088390,-13.261866;0.000000;0
0;ground-detail;-39.463390,-10.261866;0.000000;0
0;ground-detail;-41.775890,-6.418116;0.000000;0
0;ground-detail;-47.494640,-3.386866;0.000000;0
0;ground-detail;-52.994644,-5.418116;0.000000;0
0;ground-detail;-57.400894,-3.730616;0.000000;0
0;ground-detail;-74.932144,3.644384;0.000000;0
0;ground-detail;-72.932144,2.769384;0.000000;0
0;ground-detail;-70.182144,3.144384;0.000000;0
0;ground-detail;-85.744644,2.206884;0.000000;0
0;ground-detail;-83.557144,1.956884;0.000000;0
0;ground-detail;-92.275894,-0.886866;0.000000;0
0;ground-detail;-89.775894,-0.949366;0.000000;0
0;ground-detail;-91.182144,-3.105616;0.000000;0
0;ground-detail;-95.525894,-3.480616;0.000000;0
0;ground-detail;-85.400894,-1.699366;0.000000;0
0;ground-detail;-31.156338,-23.091322;0.000000;0
0;ground-detail;-32.875088,-18.028822;0.000000;0
0;ground-detail;-25.000088,-23.528822;0.000000;0
0;ground-detail;-38.531338,-20.247572;0.000000;0
0;ground-detail;-41.187588,-15.216322;0.000000;0
0;ground-detail;-46.875088,-9.685072;0.000000;0
0;ground-detail;-59.343842,-7.310072;0.000000;0
0;ground-detail;-65.406342,-7.622572;0.000000;0
0;ground-detail;-62.937592,-6.528822;0.000000;0
0;ground-detail;-67.125092,-5.747572;0.000000;0
0;ground-detail;-69.250092,-3.091322;0.000000;0
0;ground-detail;-67.906342,0.627428;0.000000;0
0;ground-detail;-77.250092,0.846178;0.000000;0
0;ground-detail;-81.375092,-1.466322;0.000000;0
0;ground-detail;-98.500092,-2.685072;0.000000;0
0;ground-detail;-87.531342,-4.653822;0.000000;0
0;ground-detail;-73.781342,-0.216322;0.000000;0
0;ground-detail;-49.125092,-6.403822;0.000000;0
0;ground-detail;-30.468842,-15.935072;0.000000;0
0;ground-detail;-9.187592,-11.935072;0.000000;0
0;ground-detail;5.062408,5.283678;0.000000;0
0;ground-detail;7.218658,2.096178;0.000000;0
0;ground-detail;10.687408,6.002428;0.000000;0
0;ground-detail;18.218658,8.908678;0.000000;0
0;ground-detail;22.906158,11.533678;0.000000;0
0;ground-detail;22.999908,5.189928;0.000000;0
0;ground-detail;5.406158,-2.528822;0.000000;0
0;ground-detail;7.781158,-9.216322;0.000000;0
0;ground-detail;5.312408,-6.466322;0.000000;0
0;ground-detail;5.156158,-13.903822;0.000000;0
0;ground-detail;5.968658,-19.997572;0.000000;0
0;ground-detail;8.812408,-16.685072;0.000000;0
0;ground-detail;21.968658,-14.778822;0.000000;0
0;ground-detail;22.656158,-9.872572;0.000000;0
0;ground-detail;19.843658,-5.247572;0.000000;0
0;ground-detail;22.656158,-1.247572;0.000000;0
0;ground-detail;80.624908,12.689928;0.000000;0
0;ground-detail;82.124908,10.689928;0.000000;0
0;ground-detail;81.281158,5.346178;0.000000;0
0;ground-detail;84.124908,12.439928;0.000000;0
0;ground-detail;89.249908,12.189928;0.000000;0
0;ground-detail;98.531158,12.408678;0.000000;0
0;ground-detail;96.593658,12.408678;0.000000;0
0;ground-detail;94.437408,9.471178;0.000000;0
0;ground-detail;88.531158,8.252428;0.000000;0
0;ground-detail;80.999908,-0.778822;0.000000;0
0;ground-detail;85.156158,-1.966322;0.000000;0
0;ground-detail;83.749908,-7.278822;0.000000;0
0;ground-detail;80.718658,-9.810072;0.000000;0
0;ground-detail;80.749908,-15.372572;0.000000;0
0;ground-detail;80.781158,-19.997572;0.000000;0
0;ground-detail;84.374908,-22.185072;0.000000;0
0;ground-detail;80.874908,-23.310072;0.000000;0
0;ground-detail;80.687408,-4.310072;0.000000;0
0;g6801;3.000000,-7.282246;0.000000;0
0;g10771;1.375000,-7.313496;0.000000;0
0;g10771;-7.156250,-24.282246;0.000000;1
0;g6718;-55.906250,-1.150092;0.000000;0
0;g6548;81.437500,-5.212593;0.000000;0
0;g6548;80.218750,-5.212593;0.000000;0
0;g6548;79.875000,-24.525093;0.000000;0
0;g6548;81.406250,-24.181343;0.000000;0
0;g6548;-11.312500,-15.118843;0.000000;0
0;g6548;-27.437500,-21.181343;0.000000;0
0;g6801;-64.356339,6.164252;0.000000;0
0;g10760;-62.472538,6.176645;0.000000;1
0;g6569;-63.415531,4.417772;0.000000;1
6;big-tree;-71.543137,16.545973;0.000000;0
0;ground-detail;5.125000,2.831938;0.000000;0
0;ground-detail;8.062500,4.613188;0.000000;0
0;ground-detail;4.906250,-8.230562;0.000000;0
0;g6611;2.718750,-8.636812;0.000000;1
0;g10771;2.934606,-1.250805;0.000000;0
0;end-stone;95.163300,19.173100;0.000000;0
]
